metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_blocked,1746670217,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_connecting,1746670217,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_tls_handshaking,1746670217,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_sending,1746670217,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_waiting,1746670217,246.845300,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_receiving,1746670217,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_failed,1746670217,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
checks,1746670217,1.000000,status is 200,,,,,,,,default,,,,,,,
vus,1746670217,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670217,1.000000,,,,,,,,,,,,,,,,
vus,1746670218,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670218,1.000000,,,,,,,,,,,,,,,,
vus,1746670219,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670219,1.000000,,,,,,,,,,,,,,,,
vus,1746670220,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670220,1.000000,,,,,,,,,,,,,,,,
vus,1746670221,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670221,1.000000,,,,,,,,,,,,,,,,
vus,1746670222,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670222,1.000000,,,,,,,,,,,,,,,,
vus,1746670223,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670223,1.000000,,,,,,,,,,,,,,,,
vus,1746670224,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670224,1.000000,,,,,,,,,,,,,,,,
vus,1746670225,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670225,1.000000,,,,,,,,,,,,,,,,
vus,1746670226,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670226,1.000000,,,,,,,,,,,,,,,,
vus,1746670227,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670227,1.000000,,,,,,,,,,,,,,,,
http_reqs,1746670227,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_duration,1746670227,166.169100,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_blocked,1746670227,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_connecting,1746670227,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_tls_handshaking,1746670227,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_sending,1746670227,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_waiting,1746670227,166.169100,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_receiving,1746670227,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_failed,1746670227,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
checks,1746670227,1.000000,status is 200,,,,,,,,default,,,,,,,
vus,1746670228,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670228,1.000000,,,,,,,,,,,,,,,,
vus,1746670229,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670229,1.000000,,,,,,,,,,,,,,,,
vus,1746670230,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670230,1.000000,,,,,,,,,,,,,,,,
vus,1746670231,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670231,1.000000,,,,,,,,,,,,,,,,
vus,1746670232,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670232,1.000000,,,,,,,,,,,,,,,,
vus,1746670233,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670233,1.000000,,,,,,,,,,,,,,,,
vus,1746670234,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670234,1.000000,,,,,,,,,,,,,,,,
vus,1746670235,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670235,1.000000,,,,,,,,,,,,,,,,
vus,1746670236,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670236,1.000000,,,,,,,,,,,,,,,,
vus,1746670237,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670237,1.000000,,,,,,,,,,,,,,,,
http_reqs,1746670237,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_duration,1746670237,195.814500,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_blocked,1746670237,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_connecting,1746670237,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_tls_handshaking,1746670237,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_sending,1746670237,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_waiting,1746670237,195.814500,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_receiving,1746670237,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_failed,1746670237,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
checks,1746670237,1.000000,status is 200,,,,,,,,default,,,,,,,
vus,1746670238,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670238,1.000000,,,,,,,,,,,,,,,,
vus,1746670239,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670239,1.000000,,,,,,,,,,,,,,,,
vus,1746670240,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670240,1.000000,,,,,,,,,,,,,,,,
vus,1746670241,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670241,1.000000,,,,,,,,,,,,,,,,
vus,1746670242,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670242,1.000000,,,,,,,,,,,,,,,,
vus,1746670243,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670243,1.000000,,,,,,,,,,,,,,,,
vus,1746670244,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670244,1.000000,,,,,,,,,,,,,,,,
vus,1746670245,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670245,1.000000,,,,,,,,,,,,,,,,
vus,1746670246,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670246,1.000000,,,,,,,,,,,,,,,,
vus,1746670247,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670247,1.000000,,,,,,,,,,,,,,,,
http_reqs,1746670248,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_duration,1746670248,238.179900,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_blocked,1746670248,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_connecting,1746670248,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_tls_handshaking,1746670248,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_sending,1746670248,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_waiting,1746670248,237.992500,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_receiving,1746670248,0.187400,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_failed,1746670248,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
checks,1746670248,1.000000,status is 200,,,,,,,,default,,,,,,,
vus,1746670248,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670248,1.000000,,,,,,,,,,,,,,,,
vus,1746670249,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670249,1.000000,,,,,,,,,,,,,,,,
vus,1746670250,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670250,1.000000,,,,,,,,,,,,,,,,
vus,1746670251,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670251,1.000000,,,,,,,,,,,,,,,,
vus,1746670252,1.000000,,,,,,,,,,,,,,,,
vus_max,1746670252,1.000000,,,,,,,,,,,,,,,,
data_sent,1746670253,797.000000,,,,,,,,,default,,,,,,,
data_received,1746670253,9843.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746670253,46605.163900,,,,,,,,,default,,,,,,,
iterations,1746670253,1.000000,,,,,,,,,default,,,,,,,
