metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_duration,1746669327,59.354500,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_blocked,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_connecting,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_tls_handshaking,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_sending,1746669327,0.062600,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_waiting,1746669327,59.291900,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_receiving,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_failed,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
checks,1746669327,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1746669327,180.000000,,,,,,,,,default,,,,,,,
data_received,1746669327,6226.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746669327,299.959800,,,,,,,,,default,,,,,,,
iterations,1746669327,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746669327,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_duration,1746669327,59.235200,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_blocked,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_connecting,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_tls_handshaking,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_sending,1746669327,0.190100,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_waiting,1746669327,58.874300,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_receiving,1746669327,0.170800,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_failed,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
checks,1746669327,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669327,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_duration,1746669327,60.087400,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_blocked,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_connecting,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_tls_handshaking,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_sending,1746669327,0.167900,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_waiting,1746669327,59.919500,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_receiving,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_failed,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
checks,1746669327,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669327,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_duration,1746669327,59.953500,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_blocked,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_connecting,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_tls_handshaking,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_sending,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_waiting,1746669327,59.766800,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_receiving,1746669327,0.186700,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_failed,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
checks,1746669327,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669327,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_duration,1746669327,58.805900,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_blocked,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_connecting,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_tls_handshaking,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_sending,1746669327,0.137100,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_waiting,1746669327,58.668800,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_receiving,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_failed,1746669327,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
checks,1746669327,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669328,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_duration,1746669328,59.461000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_blocked,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_connecting,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_tls_handshaking,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_sending,1746669328,0.231300,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_waiting,1746669328,59.229700,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_receiving,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_failed,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
checks,1746669328,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1746669328,215.000000,,,,,,,,,default,,,,,,,
data_received,1746669328,5947.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746669328,300.273400,,,,,,,,,default,,,,,,,
iterations,1746669328,1.000000,,,,,,,,,default,,,,,,,
vus,1746669328,1.000000,,,,,,,,,,,,,,,,
vus_max,1746669328,1.000000,,,,,,,,,,,,,,,,
http_reqs,1746669328,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_duration,1746669328,59.140300,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_blocked,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_connecting,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_tls_handshaking,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_sending,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_waiting,1746669328,58.954400,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_receiving,1746669328,0.185900,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_failed,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
checks,1746669328,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669328,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_duration,1746669328,149.066900,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_blocked,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_connecting,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_tls_handshaking,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_sending,1746669328,0.188200,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_waiting,1746669328,148.765700,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_receiving,1746669328,0.113000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_failed,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
checks,1746669328,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669328,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_duration,1746669328,90.734100,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_blocked,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_connecting,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_tls_handshaking,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_sending,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_waiting,1746669328,89.441300,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_receiving,1746669328,1.292800,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_failed,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
checks,1746669328,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669328,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_duration,1746669328,126.532600,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_blocked,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_connecting,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_tls_handshaking,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_sending,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_waiting,1746669328,116.326600,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_receiving,1746669328,10.206000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_failed,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
checks,1746669328,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669328,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_duration,1746669328,132.491600,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_blocked,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_connecting,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_tls_handshaking,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_sending,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_waiting,1746669328,132.491600,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_receiving,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
http_req_failed,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Kamren,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Kamren,,
checks,1746669328,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1746669328,180.000000,,,,,,,,,default,,,,,,,
data_received,1746669328,5921.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746669328,558.389700,,,,,,,,,default,,,,,,,
iterations,1746669328,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746669328,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_duration,1746669328,62.700200,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_blocked,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_connecting,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_tls_handshaking,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_sending,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_waiting,1746669328,62.539400,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_receiving,1746669328,0.160800,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
http_req_failed,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Bret,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Bret,,
checks,1746669328,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669328,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_duration,1746669328,67.395000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_blocked,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_connecting,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_tls_handshaking,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_sending,1746669328,0.181200,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_waiting,1746669328,66.265300,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_receiving,1746669328,0.948500,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
http_req_failed,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Antonette,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Antonette,,
checks,1746669328,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669328,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_duration,1746669328,69.689000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_blocked,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_connecting,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_tls_handshaking,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_sending,1746669328,0.186000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_waiting,1746669328,69.412300,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_receiving,1746669328,0.090700,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
http_req_failed,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Samantha,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Samantha,,
checks,1746669328,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1746669328,1.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_duration,1746669328,59.759200,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
http_req_blocked,1746669328,0.000000,,,,true,,GET,https://jsonplaceholder.typicode.com/users?username=Karianne,HTTP/2.0,default,,200,,tls1.3,https://jsonplaceholder.typicode.com/users?username=Karianne,,
