metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_waiting,1746723562,267.248700,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,,
http_req_receiving,1746723562,0.560300,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,,
http_req_failed,1746723562,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,,
vus,1746723563,1.000000,,,,,,,,,,,,,,,,
vus_max,1746723563,1.000000,,,,,,,,,,,,,,,,
vus,1746723564,1.000000,,,,,,,,,,,,,,,,
vus_max,1746723564,1.000000,,,,,,,,,,,,,,,,
http_reqs,1746723565,1.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,,
http_req_duration,1746723565,268.542800,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,,
http_req_blocked,1746723565,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,,
http_req_connecting,1746723565,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,,
http_req_tls_handshaking,1746723565,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,,
http_req_sending,1746723565,0.330600,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,,
http_req_waiting,1746723565,268.212200,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,,
http_req_receiving,1746723565,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,,
http_req_failed,1746723565,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-5,,
vus,1746723565,1.000000,,,,,,,,,,,,,,,,
vus_max,1746723565,1.000000,,,,,,,,,,,,,,,,
vus,1746723566,1.000000,,,,,,,,,,,,,,,,
vus_max,1746723566,1.000000,,,,,,,,,,,,,,,,
http_reqs,1746723567,1.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,,
http_req_duration,1746723567,267.944700,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,,
http_req_blocked,1746723567,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,,
http_req_connecting,1746723567,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,,
http_req_tls_handshaking,1746723567,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,,
http_req_sending,1746723567,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,,
http_req_waiting,1746723567,267.203500,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,,
http_req_receiving,1746723567,0.741200,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,,
http_req_failed,1746723567,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-6,,
vus,1746723567,1.000000,,,,,,,,,,,,,,,,
vus_max,1746723567,1.000000,,,,,,,,,,,,,,,,
vus,1746723568,1.000000,,,,,,,,,,,,,,,,
vus_max,1746723568,1.000000,,,,,,,,,,,,,,,,
data_sent,1746723569,1438.000000,,,,,,,,,default,,,,,,,
data_received,1746723569,38031.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746723569,14982.305300,,,,,,,,,default,,,,,,,
iterations,1746723569,1.000000,,,,,,,,,default,,,,,,,
